program_id,result_binary,gpa_normalized,gre_quant,gre_verbal,toefl,undergrad_tier_encoded,intern_score,intern_count,research_score,is_international,is_female,major_relevance_score,has_paper,has_research
4,1,,,,,4.0,,,0,1.0,,1.0,,
4,1,,,,,4.0,,,1,,,1.0,,1.0
4,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,2.0,,,0,1.0,,1.0,,
4,1,,,,,3.0,,,1,,,0.4,,1.0
18,1,,,,,2.0,4.0,1.0,0,,,0.4,,
2,1,,,,,,6.0,1.0,3,,,0.4,1.0,1.0
2,0,,,,,3.0,,,0,,0.0,1.0,,
2,0,,,,,,6.0,,0,1.0,,1.0,,
18,1,,,,,2.0,10.0,,0,,,1.0,,
32,1,,,,,,6.0,1.0,0,,0.0,1.0,,
18,0,,,,,2.0,,,3,,,0.4,1.0,
2,0,,,,,3.0,,,0,,1.0,1.0,,
2,1,,,,,,6.0,3.0,0,1.0,,1.0,,
18,1,,,,,2.0,6.0,,0,,,1.0,,
2,1,,,,,,4.0,1.0,1,,,0.4,,1.0
2,1,,,,,3.0,4.0,2.0,0,,,0.4,,
4,0,,,,,2.0,,,0,,1.0,1.0,,
-1,1,3.45,168.0,,,,,,0,1.0,,,,
-1,1,3.5,165.0,163.0,,,,,0,1.0,,,,
-1,1,3.1,170.0,157.0,,,,,0,1.0,,,,
1,1,,,,,3.0,,,1,,,1.0,,1.0
-1,1,3.8,167.0,,,,,,0,1.0,,,,
-1,1,3.05,165.0,156.0,,,,,0,1.0,,,,
-1,1,3.7,158.0,157.0,,,,,0,0.0,,,,
18,1,,,,,2.0,,,0,0.0,,1.0,,
25,0,,,,,2.0,,,1,,,0.4,,1.0
4,1,,,,,2.0,,,1,,,1.0,,1.0
33,1,,,,,4.0,6.0,1.0,0,1.0,,,,
1,1,3.8,,,,3.0,,,0,,,1.0,,
18,0,,,,,2.0,,,0,,1.0,0.4,,
33,1,,,,,1.0,,,0,1.0,,1.0,,
33,1,,,,,3.0,10.0,1.0,0,1.0,,,,
18,1,,,,,2.0,6.0,,0,,,1.0,,
18,0,,,,,2.0,,,1,,,0.4,,1.0
18,1,,,,,2.0,,,3,,,0.4,1.0,1.0
1,1,,,,,3.0,,,0,1.0,,0.4,,
18,1,,,,,2.0,,,0,,0.0,0.4,,
18,1,,,,,2.0,,,1,,,0.4,,1.0
-1,1,3.34,166.0,143.0,,,,,0,1.0,,,,
21,1,,,,,3.0,,,0,1.0,,0.4,,
34,1,,,,,4.0,,,0,,0.0,1.0,,
4,1,,,,,2.0,,,1,,,0.4,,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,0,,0.0,1.0,,
16,1,,,,,,6.0,,3,,,1.0,1.0,1.0
5,1,,,,,2.0,,,3,,,1.0,1.0,1.0
34,1,,,,,,4.0,1.0,0,1.0,,1.0,,
32,1,,,,,4.0,,,3,,,1.0,1.0,1.0
2,1,,,,,2.0,,,1,,,1.0,,1.0
6,1,,,,,2.0,,,1,,,1.0,,1.0
34,1,,,,,3.0,6.0,,0,,,1.0,,
2,1,,,,,,10.0,2.0,1,,,1.0,,1.0
0,1,,,,,2.0,,,0,1.0,,0.4,,
2,1,,,,,,4.0,5.0,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,0,1.0,,1.0,,
17,1,,,,,3.0,6.0,1.0,0,,,1.0,,
2,1,,,,,,4.0,5.0,1,,,1.0,,1.0
33,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,4.0,4.0,1.0,0,,,1.0,,
2,1,,,,,,4.0,1.0,0,0.0,,0.4,,
4,1,,,,,2.0,,,3,,,1.0,1.0,1.0
18,1,,,,,2.0,4.0,2.0,0,,,1.0,,
6,1,,,,,2.0,4.0,1.0,0,,,1.0,,
25,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,6.0,,0,1.0,,0.4,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
34,1,,,,,4.0,,,1,,,1.0,,1.0
16,1,,,,,,4.0,2.0,0,1.0,,0.4,,
4,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,10.0,2.0,0,1.0,,1.0,,
2,0,,,,,2.0,,,0,,0.0,1.0,,
18,1,,,,,2.0,,,0,,1.0,0.4,,
18,1,,,,,2.0,4.0,1.0,0,1.0,,,,
2,1,,,,,,4.0,3.0,1,,,1.0,,1.0
25,1,,,,,2.0,,,1,,,1.0,,1.0
0,1,,,,,2.0,10.0,5.0,0,,,0.4,,
2,1,,,,,,10.0,,0,1.0,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,5.0,1,,,1.0,,1.0
2,1,,,,,,,,1,,0.0,1.0,,1.0
2,1,,,,,,,,1,1.0,,1.0,,1.0
-1,1,,,,,,4.0,2.0,0,1.0,,0.4,,
5,1,,,,,2.0,6.0,,0,,,0.4,,
4,1,,,,,2.0,,,0,,0.0,1.0,,
2,1,,,,,,,,0,1.0,0.0,1.0,,
2,1,,,,,2.0,,,3,,,1.0,1.0,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
34,1,,,,,4.0,,,3,,,1.0,1.0,
18,1,,,,,2.0,6.0,3.0,0,,,1.0,,
2,1,,,,,,4.0,1.0,0,,1.0,0.4,,
16,1,,,,,,4.0,1.0,1,,,1.0,,1.0
34,1,,,,,4.0,6.0,,0,,,0.4,,
5,1,,,,,2.0,4.0,1.0,0,,,1.0,,
4,1,,,,,2.0,4.0,2.0,0,,,1.0,,
32,1,,,,,3.0,,,3,,,1.0,1.0,1.0
-1,1,,,,,3.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,2.0,,,3,,,1.0,1.0,1.0
18,1,,,,,2.0,,,3,,,0.4,1.0,1.0
2,1,,,,,,4.0,2.0,0,,0.0,1.0,,
2,1,,,,,,4.0,2.0,3,,,1.0,1.0,
2,0,,,,,,4.0,1.0,0,1.0,,0.4,,
2,1,,,,,,4.0,1.0,0,,0.0,0.4,,
18,1,,,,,2.0,4.0,1.0,0,,,1.0,,
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
18,1,,,,,2.0,10.0,1.0,0,,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,4.0,2.0,0,,,1.0,,
18,1,,,,,2.0,6.0,,0,,,1.0,,
2,1,,,,,,6.0,,3,,,1.0,1.0,1.0
2,1,,,,,3.0,,,3,,,1.0,1.0,
33,1,,,,,,4.0,1.0,1,,,1.0,,1.0
18,1,,,,,3.0,4.0,1.0,0,,,1.0,,
5,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,6.0,,0,1.0,,1.0,,
2,1,,,,,,6.0,,0,1.0,,1.0,,
2,1,,,,,,6.0,,0,1.0,,1.0,,
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
5,1,,,,,2.0,,,1,,,1.0,,1.0
21,0,3.98,,,,3.0,,,0,,,1.0,,
1,1,,,,,2.0,4.0,2.0,0,,,1.0,,
2,1,,,,,,4.0,1.0,0,0.0,,1.0,,
2,1,,,,,3.0,,,3,,,1.0,1.0,1.0
4,1,,,,,2.0,4.0,1.0,0,,,0.4,,
1,1,,,,,3.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
34,1,,,,,3.0,10.0,,0,,,0.4,,
4,1,,,,,2.0,4.0,1.0,0,,,1.0,,
18,1,,,,,2.0,6.0,,0,,,1.0,,
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
16,1,,,,,3.0,4.0,1.0,0,,,0.4,,
17,1,,,,,3.0,4.0,1.0,0,,,1.0,,
25,1,,,,,2.0,,,1,,,1.0,,1.0
4,1,,,,,2.0,,,1,,,1.0,,1.0
32,1,,,,,,10.0,1.0,1,,,1.0,,1.0
18,1,,,,,2.0,6.0,2.0,0,,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,4.0,2.0,0,,,1.0,,
16,1,,,,,,6.0,,1,,,1.0,,1.0
16,1,,,,,,4.0,1.0,1,,,1.0,,1.0
34,0,,,,,4.0,,,0,,0.0,1.0,,
34,0,,,,,,4.0,1.0,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,3,,,1.0,1.0,1.0
5,1,,,,,2.0,,,1,,,1.0,,1.0
10,1,,,,,,4.0,1.0,1,,,0.4,,1.0
2,0,,,,,,10.0,4.0,3,,,1.0,1.0,1.0
2,1,,,,,,4.0,2.0,1,,,1.0,,1.0
2,0,,,,,,6.0,,0,1.0,,0.4,,
34,0,,,,,4.0,,,0,,1.0,1.0,,
2,1,,,,,,10.0,,1,,,1.0,,1.0
2,1,,,,,3.0,,,3,,,1.0,1.0,
18,0,,,,,2.0,4.0,1.0,0,,,0.4,,
2,0,,,,,,4.0,1.0,0,1.0,,1.0,,
2,0,,,,,,6.0,1.0,1,,,1.0,,1.0
7,0,,,,,2.0,,,0,,0.0,1.0,,
2,1,,,,,3.0,4.0,1.0,0,,,1.0,,
5,1,,,,,2.0,,,0,1.0,,1.0,,
2,0,,,,,3.0,10.0,1.0,0,,,0.4,,
-1,1,,,,,,4.0,1.0,1,,,1.0,,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
34,0,,,,,,6.0,,1,,,1.0,,1.0
34,0,,,,,4.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,4.0,1.0,0,,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,4.0,4.0,2.0,0,,,0.4,,
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
-1,1,,,,,,4.0,1.0,0,0.0,,1.0,,
18,0,,,,,2.0,6.0,1.0,0,,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
5,1,,,,,2.0,,,1,,,1.0,,1.0
34,0,,,,,4.0,,,1,,,1.0,,1.0
34,0,,,,,4.0,6.0,,0,,,1.0,,
33,1,,,,,,4.0,2.0,0,1.0,,1.0,,
2,0,,,,,4.0,6.0,,0,,,1.0,,
2,0,,,,,,4.0,3.0,1,,,1.0,,1.0
-1,1,,,,,,6.0,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
5,1,,,,,2.0,4.0,1.0,0,,,1.0,,
-1,1,,,,,,10.0,,1,,,1.0,,1.0
4,1,,,,,2.0,,,3,,,1.0,1.0,1.0
2,1,,,,,,6.0,,0,1.0,,1.0,,
2,0,,,,,,6.0,1.0,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
5,1,,,,,2.0,,,3,,,1.0,1.0,1.0
5,1,,,,,2.0,,,1,,,1.0,,1.0
2,0,,,,,,10.0,5.0,1,,,1.0,,1.0
10,1,,,,,1.0,,,0,1.0,,1.0,,
2,1,,,,,,4.0,2.0,3,,,1.0,1.0,1.0
10,1,,,,,3.0,,,3,,,1.0,1.0,1.0
18,1,,,,,2.0,4.0,2.0,0,,,1.0,,
2,1,,,,,,6.0,,0,1.0,,1.0,,
2,1,,,,,,10.0,3.0,1,,,1.0,,1.0
2,1,,,,,,,,1,,0.0,0.4,,1.0
32,1,,,,,3.0,,,3,,,1.0,1.0,
4,1,,,,,2.0,,,3,,,1.0,1.0,1.0
5,1,,,,,2.0,,,1,,,1.0,,1.0
16,1,,,,,,6.0,1.0,1,,,1.0,,1.0
10,1,,,,,3.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,0,,0.0,0.4,,
18,1,,,,,2.0,,,1,,,0.4,,1.0
1,1,,,,,3.0,4.0,2.0,0,,,0.4,,
10,1,,,,,4.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
16,1,,,,,,,,1,1.0,,1.0,,1.0
34,0,,,,,2.0,,,0,,0.0,1.0,,
2,1,,,,,3.0,,,0,,0.0,1.0,,
2,1,,,,,,4.0,1.0,0,1.0,,1.0,,
18,0,,,,,2.0,,,1,,,0.4,,1.0
2,1,,,,,,,,1,1.0,,1.0,,1.0
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
2,1,,,,,3.0,,,1,,,1.0,,1.0
2,0,,,,,,4.0,1.0,0,1.0,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,0,,,,,,4.0,1.0,1,,,0.4,,1.0
5,1,,,,,2.0,6.0,3.0,0,,,1.0,,
2,1,,,,,,,,3,,0.0,1.0,1.0,1.0
2,1,,,,,,6.0,,1,,,1.0,,1.0
-1,1,,,,,,4.0,1.0,1,,,0.4,,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
4,1,,,,,2.0,,,0,1.0,,1.0,,
5,1,,,,,2.0,,,1,,,0.4,,1.0
2,1,,,,,3.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
5,1,,,,,2.0,,,0,1.0,,1.0,,
18,1,,,,,2.0,,,0,1.0,,1.0,,
18,0,,,,,2.0,,,1,,,0.4,,1.0
2,1,,,,,,,,1,1.0,,1.0,,1.0
2,1,,,,,,,,1,1.0,,1.0,,1.0
2,1,,,,,,4.0,1.0,1,,,0.4,,1.0
34,1,,,,,,4.0,2.0,0,1.0,,0.4,,
10,0,,,,,4.0,4.0,2.0,0,1.0,,,,
0,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,10.0,3.0,3,,,1.0,1.0,1.0
0,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,,,0,0.0,0.0,1.0,,
21,1,,,,,3.0,,,1,,,1.0,,1.0
2,0,,,,,3.0,,,1,,,1.0,,1.0
2,1,3.94,,,,,6.0,1.0,0,,,1.0,,
2,1,,,,,,4.0,2.0,0,1.0,,0.4,,
27,1,,,,,2.0,,,3,,,1.0,1.0,1.0
4,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
4,1,,,,,2.0,6.0,,0,,,0.4,,
5,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,6.0,,0,,,1.0,,
2,1,3.7,,,,,,,1,,,1.0,,1.0
1,1,,,,,3.0,,,1,,,0.4,,1.0
5,1,,,,,2.0,,,0,,0.0,0.4,,
4,1,,,,,2.0,,,0,1.0,,0.4,,
34,0,,,,,,4.0,1.0,0,0.0,,1.0,,
18,0,,,,,2.0,,,1,,,0.4,,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,
18,1,,,,,2.0,,,1,,,0.4,,1.0
2,1,,,,,,,,0,0.0,0.0,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
5,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
0,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,3.0,,,0,,1.0,1.0,,
2,1,,,,,,,,3,1.0,,1.0,1.0,1.0
16,1,,,,,,,,1,1.0,,1.0,,1.0
-1,1,,,,,4.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,4.0,1,,,1.0,,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
0,1,,,,,2.0,,,0,1.0,,1.0,,
18,1,,,,,2.0,4.0,1.0,0,,,1.0,,
2,1,,,,,,4.0,2.0,1,,,1.0,,1.0
18,1,,,,,2.0,,,3,,,0.4,1.0,1.0
0,1,,,,,2.0,,,0,1.0,,1.0,,
5,1,,,,,2.0,,,1,,,1.0,,1.0
10,1,,,,,3.0,10.0,,0,,,1.0,,
5,1,,,,,2.0,,,1,,,1.0,,1.0
5,1,,,,,2.0,,,0,0.0,,0.4,,
2,0,,,,,,,,3,,0.0,1.0,1.0,1.0
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
18,1,,,,,2.0,4.0,1.0,0,,,1.0,,
18,1,,,,,2.0,4.0,1.0,0,1.0,,,,
2,1,,,,,,6.0,4.0,0,1.0,,1.0,,
34,1,,,,,4.0,4.0,2.0,0,1.0,,,,
5,0,,,,,2.0,,,0,1.0,,1.0,,
2,1,,,,,,10.0,4.0,1,,,1.0,,1.0
25,1,,,,,2.0,4.0,2.0,0,,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
32,0,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,0,1.0,,1.0,,
18,1,,,,,3.0,,,0,,0.0,1.0,,
4,1,,,,,2.0,4.0,1.0,0,,,1.0,,
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
18,1,,,,,2.0,4.0,2.0,0,,,1.0,,
18,1,,,,,2.0,,,0,0.0,,1.0,,
5,1,,,,,2.0,4.0,1.0,0,,,1.0,,
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
2,1,,,,,,4.0,1.0,0,,0.0,1.0,,
5,0,,,,,2.0,,,1,,,0.4,,1.0
10,1,,,,,1.0,,,0,1.0,,0.4,,
-1,0,,,,,4.0,,,1,,,1.0,,1.0
-1,1,,,,,,10.0,3.0,1,,,1.0,,1.0
34,1,,,,,4.0,,,0,,0.0,1.0,,
18,1,,,,,2.0,,,1,,,0.4,,1.0
34,1,,,,,4.0,,,3,,,0.4,1.0,
34,1,,,,,4.0,4.0,1.0,0,,,1.0,,
34,1,,,,,,10.0,,0,,0.0,0.4,,
10,1,,,,,,,,1,1.0,,1.0,,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
1,1,,,,,3.0,4.0,1.0,0,,,1.0,,
1,1,,,,,2.0,,,1,,,1.0,,1.0
-1,1,,,,,,4.0,1.0,3,,,1.0,1.0,1.0
34,0,,,,,4.0,,,1,,,0.4,,1.0
2,1,,,,,,4.0,1.0,0,1.0,,1.0,,
2,1,,,,,,,,1,1.0,,1.0,,1.0
5,0,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,4.0,1.0,3,,,1.0,1.0,1.0
1,1,,,,,3.0,4.0,1.0,0,,,0.4,,
2,1,,,,,,4.0,2.0,1,,,1.0,,1.0
2,1,,,,,,6.0,,1,,,1.0,,1.0
18,1,,,,,2.0,4.0,1.0,0,,,1.0,,
2,1,,,,,,4.0,3.0,0,1.0,,1.0,,
18,1,,,,,2.0,6.0,,0,,,1.0,,
18,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,1,,,0.4,,1.0
18,1,,,,,2.0,6.0,1.0,0,,,0.4,,
2,1,,,,,,6.0,,1,,,1.0,,1.0
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
34,1,,,,,4.0,,,3,,,1.0,1.0,
32,1,,,,,4.0,6.0,,0,,,0.4,,
-1,1,,,,,,4.0,1.0,3,,,1.0,1.0,1.0
0,1,,,,,2.0,6.0,,0,,,1.0,,
-1,1,,,,,,4.0,1.0,3,,,1.0,1.0,1.0
2,1,,,,,,4.0,1.0,1,,,1.0,,1.0
2,1,,,,,4.0,4.0,1.0,0,,,1.0,,
2,1,,,,,,,,3,1.0,,1.0,1.0,1.0
2,1,,,,,3.0,6.0,,0,,,0.4,,
34,0,,,,,4.0,,,0,,0.0,1.0,,
-1,1,,,,,3.0,,,3,,,0.4,1.0,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
2,1,,,,,3.0,,,0,1.0,,1.0,,
2,1,,,,,3.0,,,3,,,1.0,1.0,1.0
4,1,,,,,2.0,,,3,,,1.0,1.0,
18,1,,,,,2.0,,,3,,,1.0,1.0,
2,1,,,,,,4.0,2.0,1,,,1.0,,1.0
2,1,,,,,2.0,4.0,1.0,0,,,0.4,,
-1,1,,,,,,4.0,1.0,0,1.0,,1.0,,
21,1,,,,,3.0,4.0,1.0,0,1.0,,,,
2,1,,,,,4.0,,,3,,,1.0,1.0,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,
18,1,,,,,2.0,,,1,,,0.4,,1.0
0,0,,,,,,10.0,1.0,1,,,1.0,,1.0
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
2,1,,,,,2.0,,,3,,,1.0,1.0,
0,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,4.0,1.0,0,,,0.4,,
18,1,,,,,2.0,,,1,,,0.4,,1.0
-1,1,,,,,,,,3,,0.0,0.4,1.0,1.0
-1,1,,,,,,,,1,,0.0,1.0,,1.0
4,1,,,,,,4.0,4.0,1,,,1.0,,1.0
5,1,,,,,2.0,4.0,1.0,0,,,0.4,,
-1,1,3.28,,,,,,,3,,,1.0,1.0,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
18,1,,,,,2.0,,,1,,,1.0,,1.0
2,1,,,,,,,,3,,1.0,1.0,1.0,
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
34,1,,,,,,6.0,3.0,0,0.0,,0.4,,
2,1,,,,,2.0,,,3,,,1.0,1.0,1.0
34,1,,,,,4.0,6.0,,0,,,0.4,,
18,1,,,,,2.0,,,3,,,1.0,1.0,1.0
5,1,,152.0,170.0,,,,,0,1.0,,,,
10,1,,149.0,170.0,,,,,0,1.0,,,,
6,0,,157.0,168.0,,,,,0,1.0,,,,
18,1,,,,,2.0,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,0.4,,
2,1,,170.0,165.0,,,,,0,,,0.4,,
1,0,,158.0,168.0,,,,,0,1.0,,,,
16,0,,,,,,,,1,,,0.4,,1.0
18,1,,,,,2.0,,,0,,,1.0,,
10,0,,158.0,168.0,,,,,0,1.0,,,,
2,0,,,,,,6.0,2.0,0,,,1.0,,
2,1,,,,,,,,3,,,1.0,1.0,1.0
18,0,,,,,2.0,,,0,,,1.0,,
16,1,,,,,,,,0,0.0,,1.0,,
2,1,,,,,,,,0,0.0,,1.0,,
6,0,,158.0,168.0,,,,,0,1.0,,,,
0,0,,,,,2.0,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,1.0,,
33,1,,,,,3.0,,,0,,,0.4,,
2,0,,,,,,4.0,2.0,0,,,0.4,,
2,0,,,,,,,,1,,,0.4,,1.0
34,1,,,,,2.0,,,0,,,1.0,,
23,1,,152.0,170.0,,,,,0,1.0,,,,
0,0,,,,,2.0,,,0,,,1.0,,
2,1,,,,,,4.0,1.0,3,,,,1.0,1.0
-1,1,3.92,,,,,,,0,1.0,,,,
21,1,,,,,3.0,,,0,,,0.4,,
2,1,,,,,4.0,,,0,,,1.0,,
21,0,,,,,3.0,,,0,,,0.4,,
2,1,,,,,,,,3,,,1.0,1.0,
16,1,,,,,,4.0,1.0,0,,,0.4,,
16,1,,,,,,10.0,,0,,,1.0,,
1,1,,,,,3.0,,,0,,,0.4,,
33,1,,,,,,4.0,1.0,0,,,1.0,,
16,1,,,,,,4.0,1.0,0,,,0.4,,
25,0,,158.0,168.0,,,,,0,1.0,,,,
2,1,,,,,,,,1,,,1.0,,1.0
2,0,,,,,,,,0,1.0,,1.0,,
-1,1,,167.0,157.0,,,,,0,1.0,,,,
1,1,,159.0,168.0,,,,,0,1.0,,,,
0,1,,,,,2.0,,,0,,,0.4,,
18,1,,,,,2.0,,,0,,,0.4,,
18,0,,,,,2.0,,,0,,,1.0,,
23,1,,152.0,170.0,,,,,0,1.0,,,,
6,1,,162.0,165.0,,,,,0,0.0,,,,
5,0,,149.0,170.0,,,,,0,1.0,,,,
23,0,,158.0,168.0,,,,,0,1.0,,,,
-1,1,,,,,,4.0,2.0,0,,,1.0,,
10,0,,161.0,163.0,,,,,0,1.0,,,,
4,1,,,,,2.0,,,0,,,1.0,,
-1,1,3.7,,,,,,,0,0.0,,,,
2,0,,,,,,,,3,,,0.4,1.0,
0,0,,,,,2.0,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,1.0,,
18,1,,,,,2.0,,,0,,,1.0,,
2,1,,,,,4.0,,,0,,,1.0,,
2,1,,,,,,4.0,1.0,0,,,1.0,,
18,0,,,,,2.0,,,0,,,1.0,,
18,0,,,,,2.0,,,0,,,1.0,,
34,1,,,,,,6.0,,0,,,0.4,,
5,1,,170.0,147.0,,,,,0,1.0,,,,
8,0,,167.0,160.0,,,,,0,1.0,,,,
0,1,,,,,3.0,,,0,,,0.4,,
8,1,,170.0,,,,,,0,1.0,,,,
8,1,,167.0,160.0,,,,,0,1.0,,,,
8,1,,166.0,162.0,,,,,0,1.0,,,,
0,1,,,,,,4.0,1.0,0,,,1.0,,
4,0,,,,,,,,0,1.0,,1.0,,
5,1,,169.0,,,,,,0,1.0,,,,
21,1,,,,,3.0,,,0,1.0,,,,
-1,1,,,,,,4.0,1.0,0,1.0,,,,
37,1,,,,,,,,0,1.0,,0.4,,
2,1,,,,,,,,0,1.0,,1.0,,
16,1,,,,,,,,0,1.0,,1.0,,
-1,1,3.4,,,,,,,0,1.0,,,,
5,1,,,,,2.0,,,0,0.0,,,,
18,1,,157.0,167.0,,,,,0,1.0,,,,
18,1,,,,,2.0,,,0,,,1.0,,
-1,1,3.33,,,,,,,0,0.0,,,,
-1,1,,169.0,168.0,,,,,0,1.0,,,,
2,1,,,,,,,,1,,,1.0,,1.0
4,1,,,,,,10.0,1.0,0,1.0,,,,
8,1,,169.0,,,,,,0,1.0,,,,
5,1,,,,,2.0,,,0,,,1.0,,
4,1,,,,,,6.0,1.0,0,1.0,,,,
0,1,,,,,2.0,,,0,,,1.0,,
4,1,,,,,,6.0,1.0,0,1.0,,,,
4,1,,,,,,10.0,1.0,0,1.0,,,,
4,1,,,,,,6.0,1.0,0,1.0,,,,
4,1,,,,,,6.0,1.0,0,1.0,,,,
8,0,,170.0,162.0,,,,,0,1.0,,,,
8,1,,164.0,155.0,,,,,0,0.0,,,,
-1,0,,,,,,,,1,,,1.0,,1.0
5,1,,147.0,170.0,,,,,0,1.0,,,,
4,1,,,,,,10.0,1.0,0,1.0,,,,
5,1,,,,,2.0,,,0,,,1.0,,
4,1,,,,,,6.0,1.0,0,1.0,,,,
4,1,,,,,,10.0,1.0,0,1.0,,,,
18,1,,,,,2.0,,,0,1.0,,,,
18,1,,,,,2.0,,,0,,,1.0,,
-1,1,,,,,2.0,,,0,,,0.4,,
2,1,,,,,,,,1,,,1.0,,1.0
21,1,,,,,3.0,,,0,1.0,,,,
0,1,,,,,,,,0,1.0,,0.4,,
4,0,,,,,,,,0,1.0,,1.0,,
4,1,,170.0,167.0,,,,,0,1.0,,,,
4,1,,,,,2.0,,,0,,,0.4,,
8,1,,168.0,,,,,,0,1.0,,,,
2,1,,,,,,,,1,,,1.0,,1.0
-1,1,3.92,,,,,,,0,1.0,,,,
2,1,,,,,,,,1,,,1.0,,1.0
2,1,,,,,3.0,,,0,,,1.0,,
5,0,,148.0,170.0,,,,,0,1.0,,,,
8,1,,169.0,170.0,,,,,0,1.0,,,,
2,0,,,,,,4.0,2.0,0,,,1.0,,
2,0,,,,,,,,1,,,1.0,,1.0
2,1,,,,,,,,1,,,1.0,,1.0
8,1,,167.0,160.0,,,,,0,1.0,,,,
8,0,,164.0,149.0,,,,,0,1.0,,,,
10,1,,,,,,,,1,,,1.0,,1.0
2,1,,,,,,,,1,,,1.0,,1.0
2,1,,,,,,6.0,1.0,0,,,1.0,,
32,1,,170.0,169.0,,,,,0,1.0,,,,
16,1,,,,,,,,3,,,1.0,1.0,1.0
8,1,,170.0,159.0,,,,,0,1.0,,,,
5,1,,,,,2.0,,,0,,,1.0,,
16,1,,,,,,4.0,1.0,0,,,1.0,,
14,1,,164.0,160.0,,,,,0,1.0,,,,
